,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address
1440,2735,Content Neutrality Network,CNN,content-neutrality-network,4,2018-05-15T00:00:00.000Z,[],,39035223816.0,100000000000.0,,1441,,,,2022-07-16T22:07:00.000Z,2.6153115188646627e-05,0.0,0.0,0.06707468,1.06975002,209.16356597,603.20699851,731.93924012,244.85133569,1020892.7048744501,0.0001,2615311.52,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8713d26637cf49e1b6b4a7ce57106aabc9325343
1441,1983,VIBE,VIBE,vibe,2,2017-09-25T00:00:00.000Z,"['marketplace', 'platform', 'vr-ar', 'collectibles-nfts', 'gaming', 'metaverse', 'play-to-earn']",267000000.0,260136426.55995375,267000000.0,,1442,,,,2022-07-16T22:06:00.000Z,0.003892870129863379,913.17773757,91.9896,0.08224029,-2.39981435,0.02592744,6.03002678,-38.25273364,-63.58025687,1012677.3246446424,0.0001,1039396.32,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe8ff5c9c75deb346acac493c463c8950be03dfba
1442,7512,Unistake,UNISTAKE,unistake,4,2020-10-26T00:00:00.000Z,"['defi', 'ethereum-ecosystem']",279999999.0,213647126.58009398,279999999.9998125,,1444,,,,2022-07-16T22:06:00.000Z,0.004722138109994125,20834.91998201,18.3812,-2.11799017,19.39019903,7.08513559,14.24719443,-42.04493592,-64.14417158,1008871.2385146006,0.0,1322198.67,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x9ed8e7c9604790f7ec589f99b94361d8aab64e5e
1443,9756,Virtue Poker,VPP,virtue-poker,10,2021-05-13T00:00:00.000Z,"['superstarter', 'bnb-chain']",500000000.0,106988747.89427124,500000000.0,,1443,113073123.13,1068339.434366076,,2022-07-16T22:06:00.000Z,0.009448217266784149,70144.01149156,201.4735,1.5194271,7.98893223,-34.35699776,-39.37500374,-60.64072809,-80.90863956,1010852.9352062697,0.0,4724108.63,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x5eeaa2dcb23056f4e8654a349e57ebe5e76b5e6e
1444,11458,EVRYNET,EVRY,evrynet,8,2021-08-28T12:34:59.000Z,[],1000000000.0,40389133.0,1000000000.0,,1447,,,,2022-07-16T22:06:00.000Z,0.024849010955771033,43239.84879447,93.1616,-8.50383422,0.83749925,-19.63858144,-25.89910617,-74.0474634,-86.23120459,1003630.0084110934,0.0,24849010.96,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0xd7dcd9b99787c619b4d57979521258d1a7267ad7
1445,11978,Revolve Games,RPG,revolve-games,4,2021-09-20T17:19:33.000Z,"['collectibles-nfts', 'gaming', 'metaverse', 'polkafoundry-red-kite', 'play-to-earn', 'ferrum-network']",,39852283.48811279,95000000.0,,1445,,,,2022-07-16T22:06:00.000Z,0.025261290361194698,13068.85164808,28.8973,0.13556197,-0.19012525,-0.90564416,-34.45488055,-61.23463632,-81.9189468,1006720.1047498623,0.0,2399822.58,,2022-07-16T22:06:00.000Z,1839.0,BNB,BNB,bnb,0x01E0d17a533E5930A349C2BB71304F04F20AB12B
1446,2446,DATA,DTA,data,6,2018-01-22T00:00:00.000Z,"['marketing', 'cosmos-ecosystem', 'ai-big-data']",11500000000.0,11499999989.0,11499999989.0,,1446,,,,2022-07-16T22:07:00.000Z,8.73401169555145e-05,329760.74590502,-8.1122,-0.1155189,4.25384037,-10.29949957,138.58444651,124.22821058,69.28441856,1004411.3440276755,0.0001,1004411.34,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x69b148395ce0015c13e36bffbad63f49ef874e03
1447,12024,BankerDoge,BANKER,bankerdoge,5,2021-09-21T11:54:06.000Z,[],1000000000.0,631907135.3083668,893531350.0,,1448,,,,2022-07-16T22:06:00.000Z,0.001584642839386698,3.74018983,0.0073,-0.00432947,0.00811581,-0.03755833,0.02882738,0.71797693,-27.58603307,1001347.1171237647,0.0,1584642.84,,2022-07-16T22:06:00.000Z,1839.0,BNB,BNB,bnb,0xf06419c638a1d809c024aa693147dbdc42b60145
1448,2315,HTMLCOIN,HTML,html-coin,7,2017-12-28T00:00:00.000Z,"['mineable', 'platform', 'collectibles-nfts', 'dapp']",,53067332239.5159,80434575000.0,,1449,,,,2022-07-16T22:07:00.000Z,1.88471842250166e-05,0.20738795,0.0,0.06707468,1.06975002,-17.246444,98.29917473,-34.79399194,-53.72660998,1000169.7870483189,0.0,1515965.25,,2022-07-16T22:07:00.000Z,,,,,
1449,20825,Petals,PTS,petals,2,2022-06-30T09:24:39.000Z,['binance-chain'],100000000000.0,499932420.0,100000000000.0,,1450,500003410.0,999779.2194953313,,2022-07-16T22:07:00.000Z,0.0019995448020951124,5570335.81257206,3.4077,0.19921616,11.0856963,60.3470709,65.70351263,65.70351263,65.70351263,999637.2718098306,0.0,199954480.21,,2022-07-16T22:07:00.000Z,1839.0,BNB,BNB,bnb,0xFA53a4778431712af31a11621eDee4D0926dF1aC
1450,8590,Cyclone Protocol,CYC,cyclone-protocol,11,2021-02-25T00:00:00.000Z,"['iotex-ecosystem', 'bnb-chain']",50000.0,26282.01228713,26282.01228713,,1451,,,,2022-07-16T22:07:00.000Z,37.8912163192129,14749.44510211,41.3764,0.06736462,3.4301796,-3.22217403,7.67340174,-25.62669627,-65.8633698,995857.4128758543,0.0,1894560.82,,2022-07-16T22:07:00.000Z,1839.0,BNB,BNB,bnb,0x810ee35443639348adbbc467b33310d2ab43c168
1451,2544,Nitro Network,NCash,nucleus-vision,9,2018-02-26T00:00:00.000Z,"['retail', 'iot']",,7325209698.881813,10000000000.0,,1452,,,,2022-07-16T22:07:00.000Z,0.00013578836166665842,27966.29840659,45.2213,-0.08772062,6.79449037,-3.89425655,0.09105902,-16.49187278,-37.56971733,994678.2238758777,0.0001,1357883.62,,2022-07-16T22:07:00.000Z,5805.0,Avalanche,AVAX,avalanche,0xc69Eba65e87889f0805dB717Af06797055A0BA07
1452,2366,FairGame,FAIR,fairgame,4,2018-01-11T00:00:00.000Z,[],1200000000.0,960000000.0,1200000000.0,,1454,,,,2022-07-16T22:07:00.000Z,0.0010340220306749991,118235.0414956,-12.7863,3.72280378,2.36992904,2.50129869,12.41398418,-19.04870588,-66.24678118,992661.1494479992,0.0001,1240826.44,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x9b20dabcec77f6289113e61893f7beefaeb1990a
1453,11074,1-UP Platform,1-UP,1-up,1,2021-07-28T00:00:00.000Z,[],65000000.0,57170994.0,61170994.0,,1453,57170994.0,992412.9537978688,,2022-07-16T22:07:00.000Z,0.017358679364537003,115186.50659389,-39.5151,0.11534952,7.71902778,19.10921167,1.96113125,-50.37652144,-77.66177885,992412.9537978688,0.0,1128314.16,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xC86817249634ac209bc73fCa1712bBd75E37407d
1454,10893,Brokoli Network,BRKL,brokoli-network,14,2021-07-14T00:00:00.000Z,[],125000000.0,38172622.0,125000000.0,,1455,,,,2022-07-16T22:07:00.000Z,0.025920539524327234,16318.68687254,11.5956,0.07814584,1.34139051,-4.16136354,-19.02136302,-50.59830928,-77.45130969,989454.9572982033,0.0,3240067.44,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4674a4F24C5f63D53F22490Fb3A08eAAAD739ff8
1455,9643,Don-key,DON,don-key,12,2021-05-08T00:00:00.000Z,"['ethereum-ecosystem', 'superstarter', 'vbc-ventures-portfolio', 'bnb-chain']",100000000.0,61997630.61621536,100000000.0,,1457,,,,2022-07-16T22:06:00.000Z,0.01590628895065778,180859.6044214,-69.1116,1.19705128,-4.07688181,3.4914373,-19.20662405,-57.71537763,-86.61112566,986152.2268376689,0.0,1590628.9,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x217ddead61a42369a266f1fb754eb5d3ebadc88a
1456,2450,carVertical,CV,carvertical,3,2018-01-22T00:00:00.000Z,"['transport', 'data-provenance']",9904435614.0,7625478191.712701,9835745291.659302,,1458,,,,2022-07-16T22:07:00.000Z,0.00012906491588307337,38417.07774516,-17.4709,0.3096484,-0.09823063,5.96281771,22.39038512,-23.08470271,-55.32629878,984181.7013816101,0.0001,1278315.15,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x50bc2ecc0bfdf5666640048038c1aba7b7525683
1457,3715,Cajutel,CAJ,cajutel,2,2019-01-31T00:00:00.000Z,['platform'],,1352388.80828916,1780000.0,,1459,,,,2022-07-16T22:06:00.000Z,0.7200628374369167,0.64012171,0.0,0.01427952,-22.26119685,-16.78369971,-46.22450302,-41.45865219,-44.67644658,973804.9226146229,0.0001,1281711.85,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3c6a7ab47b5f058be0e7c7fe1a4b7925b8aca40e
1458,10055,Crust Shadow,CSM,crust-shadow,3,2021-05-25T00:00:00.000Z,[],200000000.0,100000000.0,200000000.0,,1460,,,,2022-07-16T22:06:00.000Z,0.009720769956998639,931.05531495,0.0,0.08226374,2.16724217,2.43314888,-3.05593951,-31.52831597,-46.34156563,972076.9956998639,0.0,1944153.99,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2620638EDA99F9e7E902Ea24a285456EE9438861
1459,53,Quark,QRK,quark,3,2013-08-25T00:00:00.000Z,"['mineable', 'pow', 'multiple-algorithms']",,280642074.29566044,280642074.29566044,,1456,,,,2022-07-16T22:07:00.000Z,0.003462211688139332,83706.47464714,-2.664,-0.51826882,-0.28245138,-0.62923826,-1.0782345,-14.17436591,-41.48328007,971642.2698101024,0.0,971642.27,,2022-07-16T22:07:00.000Z,,,,,
1460,10932,Impossible Finance,IF,impossible-finance,4,2021-07-16T00:00:00.000Z,"['decentralized-exchange', 'defi', 'dex', 'injective-ecosystem', 'bnb-chain']",21000000.0,6000661.0,15551000.0,,1461,6000661.0,968056.0805317296,,2022-07-16T22:07:00.000Z,0.16132490746131628,3619.73543365,-23.6455,0.11626468,2.96041108,-13.18087865,-28.7853343,-39.00798022,-73.49778879,968056.0805317296,0.0,3387823.06,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xb0e1fc65c1a741b4662b813eb787d369b8614af1
1461,13731,Leeds United Fan Token,LUFC,leeds-united-fan-token,1,2021-11-02T03:44:29.000Z,"['sports', 'fan-token']",10000000.0,983439.0,10000000.0,,1462,,,,2022-07-16T22:06:00.000Z,0.972723634942297,119310.73862224,0.2327,-0.41872606,3.07510288,5.75257506,5.6447357,-1.12462956,-57.39087854,956614.3588240176,0.0,9727236.35,,2022-07-16T22:06:00.000Z,4066.0,Chiliz,CHZ,chiliz,0xb078eEa34fA2d854bAb1A4B7D5514FeA55e43f91
1462,9447,Synthetify,SNY,synthetify,10,2021-04-26T00:00:00.000Z,"['defi', 'solana-ecosystem', 'synthetics']",100000000.0,5625000.0,100000000.0,,1477,5625000.0,932800.0340994686,,2022-07-16T22:06:00.000Z,0.16583111717323887,80181.32231147,-6.2061,-2.06931037,-3.16964554,4.91852111,-24.2585316,-54.99505813,-62.50565643,932800.0340994686,0.0,16583111.72,,2022-07-16T22:06:00.000Z,5426.0,Solana,SOL,solana,4dmKkXNHdgYsXqBHCuMikNQWwVomZURhYvkkX5c4pQ7y
1463,6511,Strong,STRONG,strong,37,2020-08-11T00:00:00.000Z,"['defi', 'yield-farming']",528886.0,138269.0,523990.0,,1465,,,,2022-07-16T22:07:00.000Z,6.891730711518642,432647.20564445,59.1443,1.28269518,4.68041958,12.86717804,-20.40208777,-34.77981065,-80.04591026,952912.7137509711,0.0,3644939.89,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x990f341946a3fdb507ae7e52d17851b87168017c
1464,8259,Furucombo,COMBO,furucombo,17,2021-01-15T00:00:00.000Z,['defi'],100000000.0,30810925.42769739,100000000.0,,1463,,,,2022-07-16T22:07:00.000Z,0.030919919009708138,723028.10003627,-12.724,0.11730152,3.17180725,4.88818206,9.76751139,-44.03787621,-65.11807481,952671.3188385604,0.0,3091991.9,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xfFffFffF2ba8F66D4e51811C5190992176930278
1465,5741,DMM: Governance,DMG,dmm-governance,13,2020-07-07T00:00:00.000Z,"['asset-management', 'defi', 'dao', 'governance']",250000000.0,50171518.3007703,249511024.98987937,,1464,,,,2022-07-16T22:06:00.000Z,0.018981218819996398,848125.68946128,69.8545,-2.26143228,-0.16110057,-3.71595898,1.42991892,41.15615622,-36.17758997,952316.5673983749,0.0001,4745304.7,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0xEd91879919B71bB6905f23af0A68d231EcF87b14
1466,4703,BonusCloud,BXC,bonuscloud,2,2019-09-24T00:00:00.000Z,[],,3352137888.214126,7000000000.0,,1467,,,,2022-07-16T22:07:00.000Z,0.00028314579565233514,26308.23555957,39.6025,-0.17441743,6.71561453,-45.20033435,65.3526061,25.40772373,-26.31057024,949143.7494947272,0.0,1982020.57,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdeCF7Be29F8832E9C2Ddf0388c9778B8Ba76af43
1467,1191,Memetic / PepeCoin,MEME,memetic,1,2016-03-14T00:00:00.000Z,"['mineable', 'hybrid-pow-pos', 'x11', 'masternodes']",,29873822.799461,30241075.249551,,1466,,,,2022-07-16T22:06:00.000Z,0.031774695864732506,500.61185433,3575.5382,0.03632578,1.77477753,-4.32926056,19.08051019,-22.81855805,-39.53296755,949231.633769785,0.0001,960900.97,,2022-07-16T22:06:00.000Z,,,,,
1468,8884,İstanbul Başakşehir Fan Token,IBFK,istanbul-basaksehir-fan-token,1,2021-03-18T00:00:00.000Z,"['sports', 'fan-token']",,601261.0,3000000.0,,1468,,,,2022-07-16T22:07:00.000Z,1.5780133883217566,216143.11994806,2.8459,0.32393573,2.04043726,19.34950187,14.90544819,159.32436753,-11.39374363,948797.9078757277,0.0,4734040.16,,2022-07-16T22:07:00.000Z,4066.0,Chiliz,CHZ,chiliz,0x916fb58d0c474314afd399ee50e3528e543e9e9f
1469,9173,Raze Network,RAZE,raze-network,14,2021-04-08T00:00:00.000Z,"['ai-big-data', 'defi', 'privacy', 'substrate', 'polkadot', 'polkadot-ecosystem', 'duckstarter', 'poolz-finance-portfolio', 'polygon-ecosystem', 'bounce-launchpad', 'web3', 'vbc-ventures-portfolio', 'okex-blockdream-ventures-portfolio', 'bnb-chain']",120000000.0,118690910.0,120000000.0,,1470,,,,2022-07-16T22:06:00.000Z,0.00797261596704061,62249.40749942,11.9923,0.0843544,-2.84010864,6.44787983,44.80436395,-35.6623339,-69.25271797,946277.0442085799,0.0,956713.92,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x5Eaa69B29f99C84Fe5dE8200340b4e9b4Ab38EaC
1470,9198,Hord,HORD,hord,10,2021-04-12T00:00:00.000Z,"['collectibles-nfts', 'defi', 'governance', 'dao-maker']",320000000.0,86237197.3632422,320000000.0,,1469,,,,2022-07-16T22:07:00.000Z,0.010964965815970451,111898.49611837,-36.6196,-0.08789036,-3.34604262,-20.54012791,-35.81139475,-36.4165399,-69.65660735,945587.9211530478,0.0,3508789.06,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x43a96962254855f16b925556f9e97be436a43448
1471,234,e-Gulden,EFL,e-gulden,1,2014-03-26T00:00:00.000Z,"['mineable', 'pow', 'scrypt']",21000000.0,17170253.0,20992410.0,,1473,,,,2022-07-16T22:07:00.000Z,0.054847423755947186,50.23391399,1.0972,0.06707468,1.06975002,-2.36940022,2.49170829,-30.61559374,-47.22518021,941744.1422878235,0.0001,1151795.9,,2022-07-16T22:07:00.000Z,,,,,
1472,6701,Burency,BUY,burency,8,2020-08-30T00:00:00.000Z,[],700000000.0,193878224.01706946,700000000.0,,1472,,,,2022-07-16T22:07:00.000Z,0.004846332021515849,472651.62034753,46.7507,-0.16459682,5.38221694,-5.29586268,18.17524965,-4.95060026,-63.11891469,939598.2453285469,0.0,3392432.42,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x31fdd1c6607f47c14a2821f599211c67ac20fa96
1473,1244,HiCoin,XHI,hicoin,2,2016-05-04T00:00:00.000Z,"['mineable', 'pos', 'scrypt']",,4434602827.87,10000244677.7,,1474,,,,2022-07-16T22:06:00.000Z,0.00021183130576488335,0.0,0.0,0.05696737,1.09627901,182.57746578,132.02827734,-30.53670225,-47.19212499,939387.7075763464,0.0001,2118364.89,,2022-07-16T22:06:00.000Z,,,,,
1474,10747,ETHPad,ETHPAD,ethpad,9,2021-07-03T00:00:00.000Z,"['launchpad', 'bluezilla', 'bnb-chain']",1000000000.0,199427404.5,199427404.5,,1475,19000000.0,89250.78886208765,,2022-07-16T22:07:00.000Z,0.004697409940109876,6433.19319392,141.8798,0.28466879,13.54748459,-4.3777934,-16.11518302,-32.82338397,-73.10968324,936792.272228613,0.0,4697409.94,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8dB1D28Ee0d822367aF8d220C0dc7cB6fe9DC442
1475,7467,Swirge,SWG,swirge,3,2020-10-21T00:00:00.000Z,['bnb-chain'],8000000.0,11980558.778553,79709911.43,,1476,1482910.0,115864.55246329398,,2022-07-16T22:06:00.000Z,0.07813323294285829,64474.64776417,17.2149,0.30755642,1.78633895,3.52888767,4777.67432961,2429.71522534,1507.5049844,936079.7898302873,0.0,625065.86,,2022-07-16T22:06:00.000Z,1839.0,BNB,BNB,bnb,0xe792f64c582698b8572aaf765bdc426ac3aefb6b
1476,3883,QuickX Protocol,QCX,quickx-protocol,3,2019-04-25T00:00:00.000Z,[],,499007299.0,500000000.0,,1478,,,,2022-07-16T22:06:00.000Z,0.001865980079369484,0.0,0.0,0.02899285,9.60376534,-43.08276613,-30.09470402,-58.49019926,-56.20911753,931137.6793939718,0.0001,932990.04,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0xf9e5af7b42d31d51677c75bbbd37c1986ec79aee
1477,4760,PANTHEON X,XPN,pantheon-x,1,2020-05-13T00:00:00.000Z,[],,680786427.4835348,770000000.0,,1479,,,,2022-07-16T22:07:00.000Z,0.00136443228246,4267.96297814,80.9956,0.0,0.17599682,24.85182155,82.31051689,81.24434164,2.00791205,928886.9791191486,0.0,1050612.86,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3b9e094d56103611f0acefdab43182347ba60df4
1478,3750,eXPerience Chain,XPC,experience-chain,3,2019-02-25T00:00:00.000Z,['mineable'],,91090814961.0,113215461333.0,,1480,,,,2022-07-16T22:06:00.000Z,1.0081127827553205e-05,0.0,0.0,-0.04199934,1.59397894,11.29103049,23.7726617,6.23200795,31.24399335,918298.1495378369,0.0,1141339.54,,2022-07-16T22:06:00.000Z,,,,,
1479,10021,Dogey-Inu,DINU,dogey-inu,4,2021-05-23T00:00:00.000Z,"['memes', 'doggone-doggerel']",1000000000000000.0,427971384790881.3,948973298724911.5,,1471,,,,2022-07-16T22:06:00.000Z,2.203309658376575e-09,1201.98128268,-10.9961,-20.91752507,-17.06886415,-36.37200048,-0.96145436,-43.00383741,-61.98451806,942953.4856185464,0.0,2203309.66,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0xbb1ee07d6c7baeb702949904080eb61f5d5e7732
1480,11130,Plant Vs Undead,PVU,plantvsundead,17,2021-08-02T00:00:00.000Z,"['mvb', 'bnb-chain']",300000000.0,50109127.96737052,299999999.0,,1481,15206241.0,275021.4614793242,,2022-07-16T22:07:00.000Z,0.01808609119632684,204630.35517681,19.3142,-0.01982951,7.10963575,5.75427709,25.07510326,-37.04994563,-70.56378322,906278.2581862749,0.0,5425827.36,,2022-07-16T22:07:00.000Z,1839.0,BNB,BNB,bnb,0x31471e0791fcdbe82fbf4c44943255e923f1b794
1481,7699,CyberFi Token,CFi,cyberfi,17,2020-11-17T00:00:00.000Z,"['defi', 'launchpad', 'polygon-ecosystem']",,2050000.0,2400000.0,,1483,,,,2022-07-16T22:06:00.000Z,0.43678517039835885,35546.63104976,96.3199,-0.8135533,6.6997231,4.93562948,14.67130196,-62.18923797,-78.88556894,895409.5993166356,0.0,1048284.41,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x63b4f3e3fa4e438698ce330e365e831f7ccd1ef4
1482,5067,MAX Exchange Token,MAX,max-exchange-token,2,2020-07-14T00:00:00.000Z,['centralized-exchange'],500000000.0,3271282.6367,300000000.0,,1482,,,,2022-07-16T22:07:00.000Z,0.27402421202159905,15574.38217049,-28.1131,-0.00063854,-0.07504897,1.14503858,-8.00668312,-23.48541574,-31.79776654,896410.6468216564,0.0,137012106.01,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe7976c4Efc60d9f4C200Cc1bCEF1A1e3B02c73e7
1483,9218,Mist,MIST,mist,15,2021-04-16T00:00:00.000Z,"['vr-ar', 'collectibles-nfts', 'gaming', 'metaverse', 'play-to-earn', 'bnb-chain']",1000000000.0,56357088.0,1000000000.0,,1484,560000500.0,8865901.923085952,,2022-07-16T22:07:00.000Z,0.0158319535841235,162996.05885478,86.0037,0.40549957,3.90796875,-5.22760166,-0.49067655,-41.27529715,-82.30986546,892242.8013523634,0.0,15831953.58,,2022-07-16T22:07:00.000Z,1839.0,BNB,BNB,bnb,0x68E374F856bF25468D365E539b700b648Bf94B67
1484,11366,Paribus,PBX,paribus,9,2021-08-23T00:00:00.000Z,[],10000000000.0,506393023.93008137,10000000000.0,,1485,3127797935.754887,5508360.729410512,,2022-07-16T22:06:00.000Z,0.0017610986523274503,203050.56101108,-23.9708,-1.01071673,-3.43681627,-9.36255714,-12.34570581,-35.9852469,-77.42570698,891808.0719912886,0.0,17610986.52,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0xd528cf2e081f72908e086f8800977df826b5a483
1485,15737,Soldex,SOLX,soldex,4,2021-12-07T10:14:28.000Z,[],500000000.0,181135522.0,500000000.0,,1493,,,,2022-07-16T22:06:00.000Z,0.00479903084420769,139597.9000446,-22.4761,-0.00400363,-0.14349084,-17.4158193,-32.39224385,-52.55952207,-79.0359176,869274.9570596606,0.0,2399515.42,,2022-07-16T22:06:00.000Z,5426.0,Solana,SOL,solana,CH74tuRLTYcxG7qNJCsV9rghfLXJCQJbsu7i52a8F1Gn
1486,8063,Duck DAO (DLP Duck Token),DUCK,duck-dao,5,2020-12-22T00:00:00.000Z,['dao'],89223745.0,31319194.867369,95986126.46717,,1487,,,,2022-07-16T22:06:00.000Z,0.028272841197589646,13237.30518303,-30.0325,0.07023596,9.41718655,8.45816406,11.25388367,-35.24267992,-63.66399961,885482.6229214885,0.0,2522608.77,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc0ba369c8db6eb3924965e5c4fd0b4c1b91e305f
1487,170,BlackCoin,BLK,blackcoin,4,2014-02-28T00:00:00.000Z,"['pos', 'scrypt']",,61488022.84627817,61400875.84627817,,1486,61488091.84627817,885434.4139063495,,2022-07-16T22:07:00.000Z,0.014400095812372232,66.89606677,-74.8766,0.06707468,1.06357765,-3.78433645,8.7690767,-35.36795033,-52.78042439,885433.4202997384,0.0001,884178.5,,2022-07-16T22:07:00.000Z,,,,,
1488,2407,AICHAIN,AIT,aichain,2,2018-01-16T00:00:00.000Z,[],,535067071.155999,2100000000.0,,1488,,,,2022-07-16T22:07:00.000Z,0.0016375243684816866,0.0,0.0,0.11877099,1.17218863,-2.56044015,1.24654171,-31.56735186,-47.77194409,876185.3677900729,0.0001,3438801.17,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x79650799e7899a802cb96c0bc33a6a8d4ce4936c
1489,4024,Raven Protocol,RAVEN,raven-protocol,2,2019-06-19T00:00:00.000Z,['bnb-chain'],,4494272006.073109,10000000000.0,,1489,,,,2022-07-16T22:06:00.000Z,0.000194463130046623,5.83243327,4.0875,0.17730759,4.1006997,-9.35064102,48.71971628,-25.08175633,-66.43703375,873970.2015818921,0.0001,1944631.3,,2022-07-16T22:06:00.000Z,1839.0,BNB,BNB,bnb,RAVEN-F66
1490,3082,VINchain,VIN,vinchain,2,2018-08-06T00:00:00.000Z,[],840108901.0,590108901.0,840108901.0,,1497,,,,2022-07-16T22:06:00.000Z,0.0014657200682596779,90057.88362861,-28.2785,1.98981114,-8.34222794,-14.89057763,-34.33899382,-54.35147407,-68.95963995,864934.4586543635,0.0001,1231364.48,,2022-07-16T22:06:00.000Z,,,,,
1491,5103,Tachyon Protocol,IPX,tachyon-protocol,9,2020-01-03T00:00:00.000Z,[],1500000000.0,266858530.8,1000000000.0,,1490,,,,2022-07-16T22:06:00.000Z,0.003269886426490461,78924.89715675,649.4384,1.67095211,33.90635339,-3.17644847,-79.36506523,-85.20368603,-92.78085177,872597.0876561067,0.0001,4904829.64,,2022-07-16T22:06:00.000Z,,,,,
1492,1694,Sumokoin,SUMO,sumokoin,3,2017-05-30T00:00:00.000Z,"['mineable', 'privacy']",88888888.0,46256902.38892173,52956902.38892173,,1491,,,,2022-07-16T22:06:00.000Z,0.018853386993766347,3394.31648156,-52.9895,-0.02215708,-0.84753511,-4.25968938,14.08064889,2.82551426,-51.6299982,872099.2818712164,0.0,1675856.6,,2022-07-16T22:06:00.000Z,,,,,
1493,2088,EXRNchain,EXRN,exrnchain,4,2017-10-25T00:00:00.000Z,"['platform', 'interoperability', 'smart-contracts']",,92500000000.0,100000000000.0,,1492,,,,2022-07-16T22:07:00.000Z,9.398908193875771e-06,0.0,0.0,-1.24054344,5.44099867,16.6686684,81.80736269,-33.74243924,-62.36310072,869399.0079335088,0.0001,939890.82,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe469c4473af82217b30cf17b10bcdb6c8c796e75
1494,12315,DOSE,DOSE,dose,31,2021-10-05T02:31:00.000Z,"['health', 'collectibles-nfts', 'animoca-brands-portfolio', 'skyvision-capital-portfolio', 'move-to-earn']",5000000000.0,51903165.00727367,5000000000.0,,1494,,,,2022-07-16T22:07:00.000Z,0.016736976008935193,601215.04436445,23.5892,0.1729824,2.55031947,-3.61492927,-0.63329366,-49.52228332,-83.44455359,868702.027514544,0.0,83684880.04,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xb31ef9e52d94d4120eb44fe1ddfde5b4654a6515
1495,2363,Zap,ZAP,zap,17,2018-01-11T00:00:00.000Z,"['defi', 'oracles']",520000000.0,236144465.0,520000000.0,,1495,,,,2022-07-16T22:07:00.000Z,0.0036780546452785273,8749.41975158,-32.2761,0.16822763,-2.96022678,-21.80550977,-2.84099612,-42.59779563,-69.10722901,868552.2464500626,0.0001,1912588.42,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6781a0f84c7e9e846dcb84a9a5bd49333067b104
